REEF_ID,YEAR,SUBREGION,REGION_PS,MACROALGAE,HARD_CORAL,PSI,LON,LAT
11140,2004,Antilles,Greater Caribb,2.5,20,-0.36781,-61.37011,15.23689
11141,2005,Antilles,Greater Caribb,40.6,13.8,1.62747,-61.35917,12.63306
11143,2005,Antilles,Greater Caribb,20.6,10,0.85221,-61.35056,12.62444
11144,2005,Antilles,Greater Caribb,5.6,24.4,-0.39301,-61.35028,12.63583
11148,2005,Antilles,Greater Caribb,26.3,38.1,0.02481,-61.27569,12.99325
11149,2004,Antilles,Greater Caribb,4.4,61.3,-1.8746,-61.26717,13.18325
11150,2005,Antilles,Greater Caribb,25,6.3,1.1983,-61.24811,13.16306
11151,2005,Antilles,Greater Caribb,6.9,11.9,0.14724,-61.2035,13.11822
11152,2005,Antilles,Greater Caribb,16.9,43.1,-0.59957,-61.19461,12.86989
11153,2005,Antilles,Greater Caribb,16.9,43.1,-0.59957,-61.19056,12.88533
11154,2004,Antilles,Greater Caribb,1.9,48.8,-1.50687,-61.18436,13.13338
11155,2004,Antilles,Greater Caribb,6.3,17.5,-0.09875,-61.08,13.86
11156,2006,Antilles,Greater Caribb,8.8,10.9,0.2697,-61.08,13.864
11157,1999,Antilles,Greater Caribb,18.1,38.8,-0.37311,-61.0795,13.86583
11158,2004,Antilles,Greater Caribb,26.3,10.6,1.08685,-61.0755,13.81
11159,2000,Antilles,Greater Caribb,10.6,28.1,-0.30781,-61.07517,13.8585
11160,2006,Antilles,Greater Caribb,5.3,30.3,-0.63669,-61.0715,13.8155
11161,2004,Antilles,Greater Caribb,10,13.1,0.24273,-61.0705,13.84
11162,2006,Antilles,Greater Caribb,5.6,25,-0.41714,-61.06667,13.85833
11163,2006,Antilles,Greater Caribb,5,15.9,-0.09591,-61.065,13.839
11164,2006,Antilles,Greater Caribb,23.8,14.4,0.82701,-61.0055,13.7515
11165,2004,Antilles,Greater Caribb,38.8,4.4,1.90327,-61.0035,13.754
11166,2003,Antilles,Greater Caribb,13.8,22.5,0.05319,-60.96,14.75833
11167,2006,Antilles,Greater Caribb,7.5,9.4,0.27254,-60.9555,14.1015
11168,2006,Antilles,Greater Caribb,2.5,7.5,0.11493,-60.93539,13.7205
11169,2002,Antilles,Greater Caribb,3.1,81.3,-2.70449,-59.65867,13.18433
11170,1997,Antilles,Greater Caribb,3.9,36.3,-0.9329,-59.64667,13.18
11173,1997,Antilles,Greater Caribb,0.6,3.1,0.19763,-59.64528,13.22556
11175,2002,Antilles,Greater Caribb,0.6,40,-1.22646,-59.64133,13.17967
11177,2002,Antilles,Greater Caribb,11.3,54.4,-1.29281,-59.63767,13.12517
11180,2002,Antilles,Greater Caribb,3.8,43.8,-1.22751,-59.63367,13.12517
11182,2001,Antilles,Greater Caribb,8.1,17.5,-0.01249,-59.63333,13.18333
11183,2003,Antilles,Greater Caribb,4.4,25,-0.47465,-59.61667,13.83944
11184,2002,Antilles,Greater Caribb,41.3,14.4,1.63209,-59.61417,13.08306
11187,2005,Antilles,Greater Caribb,11.9,16.3,0.2083,-59.55661,13.06264
11189,2001,Antilles,Greater Caribb,5,24.4,-0.42176,-59.54111,13.055
11191,2002,Brazil,Greater Caribb,25.6,28.1,0.38225,-39.09161,-16.88769
11192,2002,Brazil,Greater Caribb,0.6,25,-0.64717,-39.08269,-16.8975
11193,2002,Brazil,Greater Caribb,5.6,29.4,-0.5861,-39.04481,-17.78669
11194,2002,Brazil,Greater Caribb,20.6,35,-0.11327,-38.71331,-17.96831
11203,2005,Brazil,Greater Caribb,10,23.1,-0.14346,-38.67181,-17.97028
11204,2005,Brazil,Greater Caribb,6.9,20.6,-0.19068,-38.67144,-17.97739
11206,2005,Brazil,Greater Caribb,4.4,21.3,-0.32983,-38.67019,-17.96269
11209,2002,Brazil,Greater Caribb,1.3,36.3,-1.05288,-38.66019,-17.90081
11213,2004,Brazil,Greater Caribb,52.5,1.3,2.65651,-38.00214,-12.57936
11215,2003,Brazil,Greater Caribb,19.4,42.5,-0.46043,-35.256,-5.38461
11216,2003,Brazil,Greater Caribb,43.8,17.5,1.62641,-35.254,-5.39039
11218,2004,Brazil,Greater Caribb,26.9,9.4,1.16387,-35.25281,-5.39086
11219,2003,Brazil,Greater Caribb,28.1,21.9,0.73864,-35.25281,-5.38331
11221,2003,Brazil,Greater Caribb,39.4,31.3,0.89413,-35.25219,-5.38811
11222,2003,Brazil,Greater Caribb,25.6,25,0.50294,-35.19911,-9.04097
11224,2003,Brazil,Greater Caribb,23.1,20,0.58103,-35.19781,-9.04272
11225,2003,Brazil,Greater Caribb,1.3,30,-0.81151,-35.19625,-9.04269
11226,2003,Brazil,Greater Caribb,55.6,16.9,2.19685,-35.19586,-9.04228
11227,2003,Brazil,Greater Caribb,22.5,0.6,1.30052,-35.10142,-8.79447
11228,2003,Brazil,Greater Caribb,44.4,3.8,2.18618,-35.09833,-8.78958
11229,2005,Brazil,Greater Caribb,0.6,11.3,-0.11615,-35.09375,-8.76706
11230,2006,Brazil,Greater Caribb,31.9,0.6,1.73181,-35.09272,-8.76672
11231,2004,Brazil,Greater Caribb,8.8,6.9,0.42659,-35.08433,-8.74131
11232,2003,Brazil,Greater Caribb,38.8,19.4,1.32398,-35.08319,-8.76469
11233,2003,Brazil,Greater Caribb,11.3,38.8,-0.68939,-33.82314,-3.86122
11234,2003,Brazil,Greater Caribb,11.9,31.3,-0.37099,-33.81872,-3.86039
11235,2003,Brazil,Greater Caribb,70.6,14.4,2.98346,-33.802,-3.85722
11237,2003,Brazil,Greater Caribb,16.9,27.5,0.00385,-32.44681,-3.85314
11238,2003,Brazil,Greater Caribb,13.8,40,-0.62265,-32.44658,-3.85289
11242,2002,Brazil,Greater Caribb,43.1,1.9,2.20109,-32.38169,-3.8085
11243,2002,Brazil,Greater Caribb,13.8,29.4,-0.21232,-32.26381,-3.511
11404,2002,E. Caribbean,Greater Caribb,45.8,13.4,1.87675,-77.40833,18.47133
12544,2003,E. Caribbean,Greater Caribb,24.6,8.7,1.08465,-64.72612,18.31847
12551,2003,E. Caribbean,Greater Caribb,8,12.8,0.16327,-64.66507,18.3516
12700,2003,Mesoamerican BR,Greater Caribb,6.3,10.7,0.16274,-87.33275,20.36428
12701,2003,E. Caribbean,Greater Caribb,9.1,24.7,-0.24694,-82.09817,23.18067
12702,2003,Antilles,Greater Caribb,1.9,35.6,-0.99999,-68.99722,12.13936
12799,1998,E. Caribbean,Greater Caribb,47.4,6.6,2.21552,-64.7228,18.31137
12800,1998,E. Caribbean,Greater Caribb,23.7,3.2,1.25485,-64.73278,18.31517
12888,2002,Brazil,Greater Caribb,7.5,10,0.2484,-38.70031,-17.96319
12890,2005,Brazil,Greater Caribb,3.8,19.4,-0.28617,-38.71244,-17.96942
12891,2005,Brazil,Greater Caribb,20.6,13.1,0.73152,-38.70067,-17.96433
12892,2005,Brazil,Greater Caribb,13.1,36.9,-0.53072,-38.66064,-17.98128
12944,2002,Florida Keys,Florida Keys,35.9,3.8,1.79436,-80.17308,25.33028
12945,2002,Florida Keys,Florida Keys,21.8,5.3,1.08778,-80.15918,25.35158
12946,2002,Florida Keys,Florida Keys,0.5,27.3,-0.74174,-80.60127,24.54298
12947,2002,Florida Keys,Florida Keys,1.8,24.8,-0.58539,-81.57235,24.54395
12948,2002,Florida Keys,Florida Keys,47.3,0.3,2.45398,-82.94507,24.62997
12951,2002,Florida Keys,Florida Keys,43.7,2.5,2.2034,-82.9119,24.6936
12952,2002,Florida Keys,Florida Keys,11.3,25.8,-0.18697,-82.86045,24.62198
12957,2002,Florida Keys,Florida Keys,7.5,3,0.51874,-80.11915,24.51113
12958,2002,Florida Keys,Florida Keys,21.3,0.8,1.23856,-80.16287,25.30453
12959,2002,Florida Keys,Florida Keys,34.8,1.5,1.83258,-80.12993,25.40155
12960,2002,Florida Keys,Florida Keys,30.8,0.8,1.6756,-80.12633,25.41523
12961,2002,Florida Keys,Florida Keys,21.5,0.5,1.25935,-80.10237,25.52413
12963,2002,Florida Keys,Florida Keys,8.5,2,0.60336,-80.09577,25.68667
12964,2002,Florida Keys,Florida Keys,36,2.5,1.84917,-80.2099,25.23358
12965,2002,Florida Keys,Florida Keys,41.4,2.8,2.08601,-80.25625,25.16642
12966,2002,Florida Keys,Florida Keys,33.8,3,1.72865,-80.3622,25.02397
12968,2002,Florida Keys,Florida Keys,42.3,3.3,2.1081,-82.93922,24.5615
12970,2002,Florida Keys,Florida Keys,35,4,1.74524,-82.94235,24.58972
12971,2002,Florida Keys,Florida Keys,33.8,8.3,1.52397,-82.95728,24.60453
12972,2002,Florida Keys,Florida Keys,36.8,2,1.90528,-82.91705,24.6739
12974,2002,Florida Keys,Florida Keys,42.5,0.5,2.22544,-82.88432,24.6846
12977,2002,Florida Keys,Florida Keys,32.3,2.5,1.67895,-80.1058,25.50557
12978,2002,Florida Keys,Florida Keys,11.3,4.3,0.64335,-80.10507,25.55735
12991,2002,Florida Keys,Florida Keys,37.2,0.8,1.97003,-81.6,24.50457
13005,1997,Antilles,Greater Caribb,44.2,27.5,1.26092,-68.25,12.17
13006,2000,Antilles,Greater Caribb,45.4,17.8,1.69073,-59.63,13.18
13008,1999,Mesoamerican BR,Greater Caribb,53.7,12.1,2.2927,-88.08,16.8
13009,1997,E. Caribbean,Greater Caribb,51.2,5.8,2.42099,-78.43,22.55
13010,1999,C. America,Greater Caribb,36.6,34.8,0.62937,-74.33,11.13
13011,2000,Antilles,Greater Caribb,10.8,33.2,-0.49575,-60.51,11.1
13012,1998,Bahamas,Greater Caribb,35.6,6.1,1.69174,-74.29,24.03
13013,1998,C. America,Greater Caribb,34.7,35.7,0.5072,-83,12.17
13014,1998,Antilles,Greater Caribb,54.6,13.2,2.29162,-63.25,17.62
13016,1999,Mesoamerican BR,Greater Caribb,92.8,1.1,4.51627,-86.87,20.87
13145,2003,E. Caribbean,Greater Caribb,21.4,24.6,0.32402,-65.08238,18.3402
13148,2003,E. Caribbean,Greater Caribb,52.2,12.6,2.20438,-64.99316,18.34937
13149,2003,E. Caribbean,Greater Caribb,32,16,1.14379,-64.99103,18.31822
13151,2003,E. Caribbean,Greater Caribb,8.2,3.2,0.54322,-64.92723,18.32893
13154,2003,E. Caribbean,Greater Caribb,30.6,8.3,1.37675,-64.86058,18.31257
13155,2000,Mesoamerican BR,Greater Caribb,47.6,23.3,1.57918,-87.31778,18.8972
13248,2000,Mesoamerican BR,Greater Caribb,73.7,10.1,3.29002,-88.612,15.876
13325,1997,C. America,Greater Caribb,7.8,1.6,0.58705,-82.32861,9.28861
13326,1997,C. America,Greater Caribb,30.1,43.6,-0.00947,-82.17306,9.23917
13328,1997,C. America,Greater Caribb,23.2,36.8,-0.06284,-82.21028,9.30833
13329,1997,C. America,Greater Caribb,86.1,6.2,4.00928,-82.22694,9.35528
13331,1997,C. America,Greater Caribb,51.3,28.8,1.53794,-82.21444,9.33083
13332,1997,C. America,Greater Caribb,42.2,27.6,1.16608,-82.22111,9.32583
13333,1997,C. America,Greater Caribb,59.7,6.6,2.78099,-82.16917,9.34778
13334,1997,C. America,Greater Caribb,45.7,7.8,2.08873,-82.02917,9.25194
13335,1997,C. America,Greater Caribb,63.2,11.6,2.75053,-82.05667,9.26861
13337,1997,C. America,Greater Caribb,34.9,14.4,1.34128,-82.30472,9.3775
13339,1997,C. America,Greater Caribb,4.6,21.6,-0.33086,-81.19194,9.32722
13340,1997,C. America,Greater Caribb,88.3,7,4.08062,-82.10722,9.31972
13341,1997,C. America,Greater Caribb,39.8,36.6,0.70696,-82.12028,9.26667
13342,1997,C. America,Greater Caribb,80,1,3.93128,-82.26778,9.29611
13343,1997,C. America,Greater Caribb,17,48.4,-0.79892,-82.25389,9.32889
13344,1997,C. America,Greater Caribb,68.1,7.6,3.12806,-82.08083,9.29306
13345,1997,C. America,Greater Caribb,42.2,7.8,1.93074,-82.1425,9.34
13346,1997,C. America,Greater Caribb,24.9,26.1,0.43053,-82.29222,9.22472
13349,1997,C. America,Greater Caribb,0.8,30.8,-0.86365,-82.31028,9.205
13351,1997,C. America,Greater Caribb,6.6,24.9,-0.36615,-82.36806,9.35194
13352,1997,C. America,Greater Caribb,34.5,27.2,0.82835,-82.20806,9.33722
13354,1997,C. America,Greater Caribb,10.1,42.4,-0.88019,-82.215,9.23
13355,1997,C. America,Greater Caribb,76.8,15.6,3.21874,-82.19833,9.35639
13366,2006,E. Caribbean,Greater Caribb,50.6,13.1,2.11165,-77.393,18.47417
13367,2006,Mesoamerican BR,Greater Caribb,21.3,15.6,0.66373,-86.89417,16.085
13368,2006,E. Caribbean,Greater Caribb,46.9,7.2,2.16844,-77.54833,17.81267
13369,2006,Antilles,Greater Caribb,6.9,25,-0.35964,-61.07467,13.8575
13370,2006,Brazil,Greater Caribb,76.3,23.1,2.90431,-35.08286,-8.76822
13371,2006,Mesoamerican BR,Greater Caribb,25.3,7.5,1.1644,-87.11306,20.58
13372,2006,Mesoamerican BR,Greater Caribb,17.2,16.9,0.42856,-86.91592,16.08081
13373,2006,Mesoamerican BR,Greater Caribb,30.6,26.9,0.66055,-86.8875,16.12825
13374,2006,E. Caribbean,Greater Caribb,34.4,15.6,1.26753,-64.897,18.2805
13375,2006,E. Caribbean,Greater Caribb,23.1,21.3,0.53275,-64.89833,18.2785
13376,2006,E. Caribbean,Greater Caribb,30,32.5,0.41456,-71.33097,19.87608
13377,2006,Mesoamerican BR,Greater Caribb,0.6,15,-0.26097,-88.55497,15.96611
13378,2006,Mesoamerican BR,Greater Caribb,18.4,7.8,0.83605,-87.99206,17.78536
13379,2006,E. Caribbean,Greater Caribb,20.6,29.4,0.10396,-71.21289,19.84072
13380,2006,Mesoamerican BR,Greater Caribb,13.5,23.3,0.01142,-86.52306,15.93794
13381,2006,E. Caribbean,Greater Caribb,4.4,25,-0.47465,-64.51017,18.37347
13382,2006,Brazil,Greater Caribb,18.8,21.3,0.33148,-35.08606,-8.76978
13383,2006,Mesoamerican BR,Greater Caribb,65.6,6.3,3.06722,-87.0245,20.32056
13384,2006,E. Caribbean,Greater Caribb,15,7.5,0.68998,-64.80806,18.36611
13385,2006,Mesoamerican BR,Greater Caribb,15,20,0.20724,-87.98381,17.82558
13386,2006,Mesoamerican BR,Greater Caribb,14.4,10.9,0.52848,-87.96431,17.88222
13387,2006,Mesoamerican BR,Greater Caribb,15.9,19.1,0.28658,-86.48131,15.97892
13388,2006,Mesoamerican BR,Greater Caribb,10,18.1,0.04963,-86.89333,16.085
13389,2006,Mesoamerican BR,Greater Caribb,26.9,9.4,1.16387,-87.41714,19.69983
13390,2006,Mesoamerican BR,Greater Caribb,19.4,15.6,0.57747,-87.44175,19.78619
13391,2006,E. Caribbean,Greater Caribb,35.9,15.9,1.32735,-78.36628,18.26181
13393,2006,Brazil,Greater Caribb,4.4,21.9,-0.35396,-35.2,-9.04844
13394,2006,E. Caribbean,Greater Caribb,24.7,8.4,1.09944,-78.34383,18.34317
13395,2006,E. Caribbean,Greater Caribb,15,17.5,0.30379,-64.83569,18.32289
13396,2006,E. Caribbean,Greater Caribb,17.5,11.3,0.66017,-64.83881,18.30311
13397,2006,Mesoamerican BR,Greater Caribb,55.6,11.3,2.41408,-86.92275,16.07819
13398,2006,E. Caribbean,Greater Caribb,19.4,16.6,0.54125,-76.83572,17.93192
13399,2006,E. Caribbean,Greater Caribb,61.9,10,2.74988,-70.65053,19.78028
13401,2006,Brazil,Greater Caribb,23.8,1.9,1.30975,-38.60228,-12.96786
13402,2006,Mesoamerican BR,Greater Caribb,3.4,4.1,0.29081,-87.06278,20.62583
13403,2006,Mesoamerican BR,Greater Caribb,33.1,25.6,0.82383,-86.95514,20.49786
13404,2006,Mesoamerican BR,Greater Caribb,18.8,29.4,0.0177,-87.03067,20.33678
13405,2006,Mesoamerican BR,Greater Caribb,33.5,21.7,0.99587,-86.50042,15.96475
13406,2006,Mesoamerican BR,Greater Caribb,39.4,18.5,1.38491,-86.50022,15.96472
13407,2006,Mesoamerican BR,Greater Caribb,44.4,6.9,2.06549,-86.91939,16.07903
13408,2006,Mesoamerican BR,Greater Caribb,8.1,24.4,-0.278,-86.4675,15.98
13409,2006,Mesoamerican BR,Greater Caribb,36.3,14.1,1.41413,-86.91528,16.08189
13410,2006,Mesoamerican BR,Greater Caribb,6.3,11.3,0.14262,-88.77072,15.86872
13411,2006,E. Caribbean,Greater Caribb,11.3,8.1,0.49333,-70.51831,19.77044
13412,2006,Brazil,Greater Caribb,10.6,30.6,-0.40436,-35.19994,-9.04847
13413,2006,Mesoamerican BR,Greater Caribb,15.6,16.3,0.38082,-86.95139,16.10833
13414,2006,Mesoamerican BR,Greater Caribb,31.9,26.9,0.71805,-86.87456,16.104
13415,2006,Mesoamerican BR,Greater Caribb,51.3,15.6,2.04385,-86.92897,16.07544
13416,2006,Mesoamerican BR,Greater Caribb,35.6,22.5,1.05953,-86.92519,16.07686
13417,2006,Mesoamerican BR,Greater Caribb,31.3,20,0.95481,-86.92731,16.07614
13418,2006,E. Caribbean,Greater Caribb,48.8,10,2.14608,-77.41,18.4725
13419,2006,Mesoamerican BR,Greater Caribb,21.9,22.5,0.42697,-88.01028,16.45444
13420,2006,Mesoamerican BR,Greater Caribb,5,12.5,0.03685,-87.90472,17.99397
13421,2006,E. Caribbean,Greater Caribb,31.7,6.6,1.4953,-78.34872,18.32939
13423,2006,E. Caribbean,Greater Caribb,18.4,5.3,0.93258,-76.39139,18.17531
13425,2006,Brazil,Greater Caribb,2.5,16.9,-0.24712,-35.19564,-9.04144
13426,2006,Brazil,Greater Caribb,3.8,30.6,-0.72064,-35.19686,-9.04083
13427,2006,Mesoamerican BR,Greater Caribb,31.6,13.4,1.22263,-86.91833,16.08167
13428,2006,Mesoamerican BR,Greater Caribb,24.4,20.9,0.60233,-86.89194,16.08528
13429,2006,Brazil,Greater Caribb,1.9,46.3,-1.41032,-35.19408,-9.03217
13430,2006,Brazil,Greater Caribb,8.1,36.3,-0.7366,-35.18894,-9.01497
13431,2006,Mesoamerican BR,Greater Caribb,31.3,29.4,0.59275,-86.48733,15.97592
13433,2006,Mesoamerican BR,Greater Caribb,17.2,16.3,0.4527,-86.47878,15.97864
13434,2006,Mesoamerican BR,Greater Caribb,27.2,21.3,0.71964,-86.48747,15.97669
13435,2006,Mesoamerican BR,Greater Caribb,10.6,16.6,0.13873,-86.5,15.9525
13436,2006,Mesoamerican BR,Greater Caribb,26.9,20.3,0.74147,-86.48892,15.97283
13437,2006,Mesoamerican BR,Greater Caribb,14.4,20.6,0.15435,-86.48889,15.97278
13438,2006,Brazil,Greater Caribb,25.6,4.4,1.29946,-38.65306,-13.03256
13439,2006,Mesoamerican BR,Greater Caribb,39.4,11.3,1.66651,-86.92136,16.07847
13440,2006,E. Caribbean,Greater Caribb,46.9,34.4,1.11847,-71.74239,18.03608
13442,2006,Antilles,Greater Caribb,8.4,33.4,-0.61361,-61.06917,13.85667
13443,2006,E. Caribbean,Greater Caribb,4.1,14.4,-0.07869,-76.83775,17.92406
13444,2006,Mesoamerican BR,Greater Caribb,37.2,9.7,1.62622,-87.00422,16.08558
13445,2006,Mesoamerican BR,Greater Caribb,37.5,19.4,1.26647,-87.00189,16.08683
13446,2006,E. Caribbean,Greater Caribb,28.1,14.7,1.01621,-78.36914,18.26525
13447,2006,Mesoamerican BR,Greater Caribb,28.4,11.6,1.15127,-86.89472,16.085
13449,2006,Mesoamerican BR,Greater Caribb,9.7,12.8,0.24042,-87.95278,17.90733
13451,2006,E. Caribbean,Greater Caribb,57.5,1.3,2.88653,-78.35189,18.31814
13452,2006,Mesoamerican BR,Greater Caribb,45,11.9,1.90115,-86.91853,16.07961
13453,2006,Mesoamerican BR,Greater Caribb,32.5,21.9,0.9399,-86.99692,16.08769
13455,2006,Mesoamerican BR,Greater Caribb,4.7,30.9,-0.68958,-87.95056,17.91236
13456,2006,Mesoamerican BR,Greater Caribb,13.1,25,-0.07211,-86.88611,16.08667
13457,2006,Mesoamerican BR,Greater Caribb,8.4,24.7,-0.27569,-87.93942,17.93006
13460,2006,Antilles,Greater Caribb,26.3,17.5,0.82134,-61.05889,13.92903
13461,2006,E. Caribbean,Greater Caribb,11.3,21.9,-0.03768,-70.52058,19.7605
13463,2006,E. Caribbean,Greater Caribb,36.3,29.4,0.82277,-71.64167,17.81192
13464,2006,Mesoamerican BR,Greater Caribb,7.5,17.5,-0.04124,-88.03133,18.035
100008,1997,Andaman_Nicobar,Indo-Pacific,1.9,61.3,-1.98961,73.16167,-0.605
100009,1997,Andaman_Nicobar,Indo-Pacific,3.8,48.1,-1.39647,73.19583,-0.66
100010,1997,Andaman_Nicobar,Indo-Pacific,3.1,34.7,-0.90628,73.2075,-0.66
100012,2002,W Indonesia,Indo-Pacific,13.4,20,0.13536,115.59375,-8.34167
100024,2002,W Indonesia,Indo-Pacific,10,16.9,0.09791,114.46528,-7.84028
100025,1998,Andaman_Nicobar,Indo-Pacific,22.5,8.1,1.01088,72.94417,3.63056
100026,2002,E. Indian Ocean,Indo-Pacific,3.8,16.9,-0.18962,96.82,-11.82
100027,2004,E. Indian Ocean,Indo-Pacific,3.1,27.5,-0.6287,95.22222,5.90639
100029,2001,E. Indian Ocean,Indo-Pacific,52.5,25.6,1.71517,108.67233,-7.71169
100030,1999,Philippines_Spra,Indo-Pacific,1.3,36.9,-1.07702,122.37389,9.87694
100032,2002,W Indonesia,Indo-Pacific,1.9,13.8,-0.15519,114.34944,-7.74028
100037,1997,E. Indian Ocean,Indo-Pacific,2.5,6.3,0.16321,96.85,-12.09472
100039,2001,E. Indian Ocean,Indo-Pacific,0.6,8.1,0.00454,96.844,-12.09667
100046,2005,E. Indian Ocean,Indo-Pacific,0.6,65,-2.19194,105.68511,-10.41542
100049,2005,E. Indian Ocean,Indo-Pacific,8.8,61.3,-1.67333,96.83717,-12.08767
100051,2001,E Indonesia_PNG,Indo-Pacific,11.9,55,-1.2882,118.396,-2.08553
100055,1997,Andaman_Nicobar,Indo-Pacific,0.6,29.4,-0.81612,73.38889,4.52778
100060,1997,Andaman_Nicobar,Indo-Pacific,15.6,28.8,-0.10192,72.93333,4.00028
100061,1997,Andaman_Nicobar,Indo-Pacific,0.6,50.6,-1.63679,72.95,4
100069,2006,E. Indian Ocean,Indo-Pacific,0.6,73.8,-2.52986,105.66725,-10.42925
100071,2002,E Indonesia_PNG,Indo-Pacific,19.4,38.1,-0.29147,124.73975,1.60833
100073,2004,E. Indian Ocean,Indo-Pacific,3.8,14.4,-0.09307,95.27222,5.85444
100074,2003,E. Indian Ocean,Indo-Pacific,1.9,42.5,-1.2655,98.03094,10.57103
100077,1997,Andaman_Nicobar,Indo-Pacific,7.5,15.6,0.03117,73.375,4.45833
100080,2001,Andaman_Nicobar,Indo-Pacific,2.5,8.1,0.09079,73.58319,4.31778
100082,2001,E. Indian Ocean,Indo-Pacific,0.6,7.5,0.02867,96.84208,-12.07025
100083,1997,Andaman_Nicobar,Indo-Pacific,24.7,59.1,-0.85566,72.81664,3.64944
100084,1997,Andaman_Nicobar,Indo-Pacific,6.3,26.9,-0.4608,72.82278,3.65306
100085,1997,Andaman_Nicobar,Indo-Pacific,49.4,25.9,1.55933,72.82333,3.65083
100086,1997,Andaman_Nicobar,Indo-Pacific,10,51.3,-1.22963,73.36111,4.50833
100087,1997,Andaman_Nicobar,Indo-Pacific,46.3,18.1,1.71728,72.77278,3.65417
100098,2002,E. Indian Ocean,Indo-Pacific,18.1,17.5,0.44755,115.46875,-8.53167
100099,2005,Andaman_Nicobar,Indo-Pacific,2.2,10.6,-0.02013,72.92906,3.63711
100100,2002,W Indonesia,Indo-Pacific,2.5,41.9,-1.21261,114.46694,-7.83444
100104,2001,E. Indian Ocean,Indo-Pacific,0.6,61.3,-2.04712,98.29225,7.8195
100106,2002,E. Indian Ocean,Indo-Pacific,5,18.1,-0.18039,99.512,-2.2168
100113,2001,South China Sea,Indo-Pacific,0.6,61.9,-2.07125,100.97583,12.54783
100114,2001,South China Sea,Indo-Pacific,35.6,33.1,0.6492,100.97583,12.54833
100115,2001,E. Indian Ocean,Indo-Pacific,1.3,50.6,-1.60803,98.38417,7.744
100116,2001,South China Sea,Indo-Pacific,3.1,30.6,-0.74939,100.96,12.50683
100117,2001,South China Sea,Indo-Pacific,1.3,16.3,-0.28049,100.95667,12.507
100118,2000,E. Indian Ocean,Indo-Pacific,3.1,70.6,-2.29416,98.51858,7.88742
100119,1998,E. Indian Ocean,Indo-Pacific,7.5,59.4,-1.65843,98.51989,7.89017
100121,2003,South China Sea,Indo-Pacific,11.3,24.4,-0.13423,103.08672,11.05203
100134,2000,E. Indian Ocean,Indo-Pacific,2.2,35.9,-0.99768,98.28675,7.81914
100135,2005,E. Indian Ocean,Indo-Pacific,5,13.8,-0.01143,98.30575,9.2635
100136,1998,E. Indian Ocean,Indo-Pacific,0.6,33.8,-0.98508,98.38028,7.59667
100142,2001,E. Indian Ocean,Indo-Pacific,21.3,27.5,0.20512,97.64653,8.48552
100144,1997,Andaman_Nicobar,Indo-Pacific,1.3,25,-0.61841,73.37639,4.56667
100146,2001,E. Indian Ocean,Indo-Pacific,34.4,8.8,1.53304,97.64817,8.66517
100147,2003,E. Indian Ocean,Indo-Pacific,43.8,48.1,0.44369,98.23456,8.66267
100150,1997,Andaman_Nicobar,Indo-Pacific,9.7,51.9,-1.26815,73.51667,5.5
100151,2005,E. Indian Ocean,Indo-Pacific,1.9,25.6,-0.6138,98.11089,9.82744
100153,2004,E. Indian Ocean,Indo-Pacific,0.6,52.5,-1.7092,97.91733,10.87022
100154,2003,E. Indian Ocean,Indo-Pacific,0.6,67.5,-2.28849,98.18444,10.68214
100155,2001,E. Indian Ocean,Indo-Pacific,0.6,75.6,-2.60227,98.19,10.68333
100156,2004,E. Indian Ocean,Indo-Pacific,1.3,55,-1.77699,98.23219,10.70111
100157,2001,E. Indian Ocean,Indo-Pacific,38.1,50.6,0.08837,98.23389,10.70111
100159,2002,E. Indian Ocean,Indo-Pacific,2.5,27.5,-0.65746,105.86228,-5.95417
100160,2001,E Indonesia_PNG,Indo-Pacific,25,33.4,0.14834,124.80094,-1.61964
100161,2002,W Indonesia,Indo-Pacific,35,62.5,-0.514,114.44167,-7.79389
100164,2005,E. Indian Ocean,Indo-Pacific,7.5,41.3,-0.95845,95.87378,2.61403
100166,1999,E. Indian Ocean,Indo-Pacific,1.3,20,-0.42532,98.76778,7.66778
100170,1999,Philippines_Spra,Indo-Pacific,18.4,17.2,0.474,119.74625,11.12306
100172,1997,Andaman_Nicobar,Indo-Pacific,1.3,43.1,-1.31839,73.36111,4.52083
100182,2001,E Indonesia_PNG,Indo-Pacific,27.5,36.9,0.13059,118.401,-2.08338
100184,1997,Andaman_Nicobar,Indo-Pacific,25.3,29.4,0.3196,72.95,4.01667
100185,2002,E Indonesia_PNG,Indo-Pacific,6.6,47.2,-1.23088,124.80406,1.55136
100186,2001,E. Indian Ocean,Indo-Pacific,0.6,25,-0.64717,97.87517,9.40533
100190,2001,Andaman_Nicobar,Indo-Pacific,1.9,8.8,0.0379,73.37472,4.05906
100192,1997,Andaman_Nicobar,Indo-Pacific,27.5,44.1,-0.14698,72.86889,3.70472
100197,2001,E. Indian Ocean,Indo-Pacific,16.9,51.3,-0.91336,97.657,8.6645
100198,2001,E. Indian Ocean,Indo-Pacific,23.1,13.8,0.8224,97.658,8.65617
100200,2001,E. Indian Ocean,Indo-Pacific,28.1,23.1,0.69036,97.89,9.42683
100203,2001,E. Indian Ocean,Indo-Pacific,38.8,71.3,-0.6794,98.269,7.923
100204,2005,E. Indian Ocean,Indo-Pacific,6.3,36.3,-0.82286,96.75333,-12.08383
100205,2001,Philippines_Spra,Indo-Pacific,1.3,10,-0.03912,122.37639,9.88083
